ID,City,Province,SALEDT,Price,SQFT,RMTOT,RMBED,BATH,FLR1AREA,BSMT,HEATSYS,ATTIC,SFLA,GRADE,SALE_YEAR,SALE_MONTH,EFF_AGE,Style
5485,54,2,2017-08-31,222000,10000,3,3,1,1000,1,3,1,1500,C,-1,8,37,U
5486,54,2,2015-11-06,295000,148104,3,3,3,1232,7,1,1,2108,C,-3,11,7,B
5487,54,2,2016-05-15,269000,6728,3,3,2,1440,7,1,1,2023,C,-2,5,34,B
5488,92,1,2015-09-18,150000,56628,3,3,1,864,2,2,1,1824,D,-3,9,26,U
5489,59,2,2016-06-16,170000,0,2,2,1,1154,7,3,1,1414,C,-2,6,33,B
5490,54,2,2017-08-22,720000,4899,5,5,2,914,7,1,1,2749,B,-1,8,44,U
5491,69,1,2017-11-08,200000,14618,5,5,2,1397,7,2,1,2164,C,-1,11,29,U
5492,69,1,2015-07-22,172000,6245,3,3,1,720,2,2,0,1440,C,-3,7,2,U
5493,69,1,2017-03-28,125000,72805,4,4,1,1056,7,2,1,1708,C,-1,3,33,S
5494,54,2,2017-04-25,179900,6645,3,3,1,578,1,2,0,1156,C,-1,4,1,H
5495,54,2,2016-02-11,260000,21773,4,4,2,1026,7,2,1,1856,C,-2,2,22,B
5496,80,3,2014-03-31,239000,261360,3,3,2,1176,7,2,0,1903,C,-4,3,5,U
5497,69,1,2015-09-25,168000,20000,4,4,1,1248,7,2,1,1316,C,-3,9,33,B
5498,66,3,2016-03-29,54000,22275,2,2,1,720,2,1,1,720,D,-2,3,33,U
5499,33,3,2017-05-08,151000,8341,3,3,1,1040,5,2,1,1509,C,-1,5,25,S
5500,87,1,2015-02-27,158000,62291,2,1,1,960,7,3,1,1500,C,-3,2,21,U
5501,54,2,2016-11-25,230000,4765,3,3,2,682,7,2,1,1858,C,-2,11,11,H
5502,54,2,2016-02-09,221000,6531,5,5,2,1134,7,1,1,1876,C,-2,2,36,B
5503,80,3,2017-10-16,64000,13068,3,3,1,885,2,3,1,1220,C,-1,10,462,U
5504,33,3,2014-06-10,405000,35193,4,4,2,2314,5,5,0,2690,C,-4,6,0,U
5505,54,2,2013-07-18,375656,74259,3,3,3,1588,7,1,0,2318,C,-5,7,1,B
5506,33,3,2016-08-12,146000,20886,2,2,1,984,7,1,1,864,C,-2,8,12,U
5507,54,2,2013-03-27,77050,7987,3,3,2,1699,5,5,0,3156,C,-5,3,6,U
5508,43,2,2016-11-16,116000,14500,3,3,2,1188,5,3,1,1713,C,-2,11,48,U
5509,59,2,2016-06-24,250000,32530,3,3,2,1320,7,2,1,2020,C,-2,6,8,U
5510,54,2,2017-07-27,165000,59976,2,2,1,1008,3,2,0,1008,D,-1,7,10,U
5511,69,1,2016-06-28,279000,11835,3,3,2,2192,2,2,0,1708,C,-2,6,1,U
5512,96,1,2013-07-02,30000,27225,2,2,1,594,1,6,1,594,E,-5,7,48,U
5513,54,2,2016-03-31,131500,3540,3,3,1,549,7,3,1,1362,C,-2,3,38,R
5514,54,2,2017-08-18,180000,7199,3,3,1,1040,7,2,1,1535,C,-1,8,38,U
5515,54,2,2016-06-17,142000,6300,3,3,2,624,7,3,1,1124,C,-2,6,56,U
5516,97,1,2016-09-30,160000,2119194,3,3,1,1092,7,3,1,1670,C,-2,9,36,U
5517,75,2,2015-08-06,260000,35300,3,3,2,864,7,3,1,1780,C,-3,8,17,U
5518,81,3,2017-07-06,74500,5000,4,4,1,813,7,1,1,1648,C,-1,7,51,U
5519,54,2,2015-09-28,265000,55103,4,4,1,1092,7,2,1,2113,C,-3,9,29,B
5520,60,2,2013-08-28,102000,29459,4,4,2,437,7,3,1,1367,D,-5,8,46,U
5521,75,2,2017-03-31,125000,33313,5,5,2,1116,7,3,1,2088,C,-1,3,457,U
5522,69,1,2017-02-15,380000,58806,3,3,2,2456,2,5,1,1880,C,-1,2,5,U
5523,69,1,2013-08-15,220000,23318,3,3,2,1628,7,2,1,2102,C,-5,8,28,U
5524,66,3,2017-07-04,167000,101059,2,2,1,720,1,2,0,720,D,-1,7,6,U
5525,24,1,2017-11-30,77000,8579,2,2,1,726,2,2,1,726,D,-1,11,13,U
5526,54,2,2014-06-05,193900,6300,2,2,1,720,7,3,1,1008,C,-4,6,36,B
5527,54,2,2016-06-27,150000,4311,3,3,1,640,7,2,1,1197,C,-2,6,26,B
5528,48,2,2015-07-16,196000,7803,3,3,2,1092,7,2,1,1932,C,-3,7,8,B
5529,96,1,2016-06-22,149900,21635,2,2,1,784,3,5,1,1176,C,-2,6,24,U
5530,33,3,2015-07-31,235000,52272,3,3,2,1016,2,2,1,1142,C,-3,7,19,U
5531,54,2,2017-08-18,610000,97968,4,4,4,1850,5,2,0,4250,B,-1,8,5,U
5532,54,2,2015-09-11,182500,3000,2,2,1,560,7,3,1,1140,C,-3,9,29,H
5533,33,3,2016-08-05,180000,17070,3,3,1,1126,7,2,1,1056,C,-2,8,23,U
5534,59,2,2013-07-31,159900,204732,4,4,1,526,3,3,1,1205,C,-5,7,70,U
5535,59,2,2017-07-26,525000,230868,4,4,3,2328,7,2,1,4207,B,-1,7,32,U
5536,54,2,2017-11-24,265000,6800,4,4,2,1008,7,2,1,1893,C,-1,11,16,B
5537,47,2,2016-06-01,80000,47045,3,3,1,559,7,3,1,1262,C,-2,6,31,U
5538,44,2,2014-06-30,210000,31950,3,3,2,1523,7,3,1,1786,C,-4,6,43,U
5539,54,2,2017-06-05,225500,13200,3,3,2,936,7,1,1,1731,C,-1,6,15,B
5540,54,2,2013-06-28,273000,702,2,2,1,451,7,3,1,749,C,-5,6,23,R
5541,23,1,2017-07-06,90000,435600,5,5,1,1292,4,3,1,1785,C,-1,7,81,U
5542,54,2,2016-01-28,215000,11200,5,5,3,2490,5,5,0,6539,B,-2,1,2,U
5543,75,2,2017-09-08,130000,757944,3,3,1,951,7,3,1,951,C,-1,9,50,U
5544,54,2,2017-10-13,140000,8450,3,3,1,960,7,3,1,960,C,-1,10,61,U
5545,59,2,2016-08-25,250000,129660,3,3,1,1832,2,4,1,1832,C,-2,8,12,U
5546,33,3,2013-07-28,110000,9578,4,4,1,760,7,3,1,1013,C,-5,7,41,U
5547,54,2,2013-08-09,265500,29197,3,3,2,1302,7,2,1,2248,C,-5,8,23,U
5548,98,1,2016-06-14,105000,10764,4,4,1,670,7,1,1,1625,C,-2,6,68,U
5549,54,2,2016-06-15,437500,3600,5,3,1,957,2,1,1,1866,C,-2,6,36,H
5550,54,2,2015-08-13,152000,871200,3,3,1,984,7,2,0,1067,C,-3,8,35,U
5551,54,2,2016-07-21,244500,5705,3,3,1,884,7,2,1,2032,C,-2,7,26,U
5552,23,1,2016-09-01,116000,204732,5,5,1,728,6,4,1,1576,C,-2,9,36,U
5553,96,1,2013-02-28,89000,100188,3,3,1,1312,2,1,1,1424,C,-5,2,458,U
5554,54,2,2015-09-08,180000,4799,3,3,2,576,7,1,1,1012,C,-3,9,31,U
5555,54,2,2014-01-31,382775,9857,4,4,2,1760,7,2,1,2358,C,-4,1,1,U
5556,69,1,2015-07-29,275000,148104,3,3,2,1613,2,2,1,1613,C,-3,7,38,U
5557,54,2,2014-12-01,300000,11662,4,4,2,1147,7,1,1,2388,C,-4,12,29,U
5558,54,2,2015-09-15,535000,5166,4,4,2,1026,7,1,1,2373,B,-3,9,455,U
5559,69,1,2016-11-03,80000,7200,3,3,1,795,7,3,1,912,D,-2,11,51,U
5560,33,3,2014-02-03,70000,4800,6,6,2,967,6,1,1,1919,B,-4,2,109,U
5561,54,2,2017-11-23,175000,13186,3,3,1,1290,7,1,1,1610,C,-1,11,47,U
5562,47,2,2014-09-11,175000,14400,3,3,1,896,7,2,1,1312,C,-4,9,13,U
5563,54,2,2016-06-16,940000,10670,5,5,4,1464,7,1,1,4356,B,-2,6,43,U
5564,33,3,2016-11-25,22000,4000,4,4,1,535,1,1,1,972,C,-2,11,453,H
5565,97,1,2016-04-29,150000,41978,3,3,1,1410,5,3,1,1520,C,-2,4,40,U
5566,54,2,2016-11-30,454000,3300,4,4,2,1013,5,3,1,1936,C,-2,11,33,U
5567,54,2,2013-02-21,335000,9027,3,3,2,1698,7,1,1,2161,C,-5,2,14,U
5568,75,2,2017-08-14,260000,33400,3,3,2,1300,7,3,1,2275,C,-1,8,49,U
5569,69,1,2014-07-23,37950,12521,3,3,2,2023,2,5,0,1386,C,-4,7,5,U
5570,54,2,2017-07-04,352500,6390,3,3,1,834,7,3,1,1836,C,-1,7,35,U
5571,54,2,2017-07-04,194000,15000,2,2,2,960,7,3,1,1210,C,-1,7,38,U
5572,33,3,2015-11-13,160000,14922,4,4,2,1510,7,1,1,2198,C,-3,11,46,U
5573,54,2,2013-04-24,182000,3227,3,3,1,680,7,2,1,1258,C,-5,4,17,B
5574,27,3,2015-12-01,655000,1075932,5,4,2,1128,7,4,0,2182,B,-3,12,7,U
5575,59,2,2015-07-24,196000,53119,3,3,1,1040,7,1,1,1040,C,-3,7,24,U
5576,97,1,2013-08-19,60000,33367,3,3,1,624,2,1,1,1640,C,-5,8,443,U
5577,69,1,2016-11-23,71000,58806,3,3,1,720,6,6,1,648,D,-2,11,80,U
5578,43,2,2013-04-11,172000,10000,4,4,1,960,7,1,1,1421,C,-5,4,31,U
5579,54,2,2016-10-26,283000,5194,3,3,1,650,7,3,1,1600,C,-2,10,36,U
5580,20,1,2014-03-28,77900,15284,1,1,1,1114,2,1,1,1034,D,-4,3,42,U
5581,54,2,2016-04-29,265000,5089,3,3,2,1230,5,3,1,1469,C,-2,4,29,S
5582,75,2,2017-12-20,222000,0,3,3,2,1616,7,1,1,2828,C,-1,12,42,U
5583,54,2,2016-07-04,639000,11205,4,4,3,2202,7,5,1,3227,B,-2,7,1,U
5584,54,2,2016-07-29,635000,13800,3,3,3,1210,7,1,1,2616,C,-2,7,27,U
5585,54,2,2014-08-26,130000,26600,3,3,1,714,4,6,1,630,D,-4,8,48,U
5586,69,1,2016-12-08,68000,41700,2,2,1,698,7,2,1,698,D,-2,12,28,U
5587,92,1,2013-09-16,153000,22520,4,4,2,616,2,2,1,1456,C,-5,9,33,U
5588,80,3,2014-02-13,117000,297079,2,2,1,440,7,2,1,948,C,-4,2,34,U
5589,47,2,2017-02-01,59120,12600,6,6,1,1040,7,3,1,1120,C,-1,2,45,U
5590,54,2,2016-08-09,140000,9375,2,2,1,772,2,2,1,654,C,-2,8,42,U
5591,54,2,2017-01-20,338595,92878,3,3,3,832,7,2,0,2264,C,-1,1,1,U
5592,54,2,2015-10-15,362500,5658,3,3,1,1172,7,3,1,1172,C,-3,10,38,U
5593,33,3,2013-06-27,85000,4000,4,4,1,784,7,3,1,858,C,-5,6,33,U
5594,87,1,2017-03-15,150000,47916,3,3,1,860,7,2,1,1418,C,-1,3,22,B
5595,69,1,2014-04-10,338460,365033,2,2,2,1991,7,5,0,1485,C,-4,4,5,U
5596,54,2,2017-11-16,205000,42619,3,3,1,1134,7,2,1,1739,C,-1,11,30,B
5597,23,1,2015-10-30,282500,74488,3,3,3,1473,7,2,1,2457,C,-3,10,23,U
5598,62,2,2014-09-30,139000,5568,3,3,1,624,7,3,1,1208,C,-4,9,78,U
5599,66,3,2014-07-31,277300,179467,2,2,1,540,7,3,1,810,C,-4,7,22,U
5600,54,2,2016-07-14,279900,3662,3,3,1,745,7,2,1,1788,C,-2,7,11,R
5601,75,2,2016-10-27,30000,128502,1,1,1,384,1,4,0,384,E,-2,10,16,U
5602,28,3,2014-05-13,238000,6000,5,5,2,1140,7,2,1,1881,C,-4,5,24,U
5603,77,2,2014-05-21,249000,4800,4,4,2,1156,7,1,1,2284,B,-4,5,49,U
5604,54,2,2017-06-01,360000,50378,2,2,2,2196,7,2,1,2140,C,-1,6,8,U
5605,54,2,2014-05-30,279000,10094,3,3,2,1020,7,3,1,1350,C,-4,5,32,U
5606,33,3,2014-06-02,60000,7500,3,3,1,1040,7,3,1,1368,D,-4,6,44,U
5607,54,2,2014-04-22,219000,12200,3,3,2,1157,7,1,1,1945,C,-4,4,42,B
5608,54,2,2017-08-18,65000,49425,3,3,2,2678,1,2,0,2249,C,-1,8,1,U
5609,54,2,2015-08-12,22000,21851,4,4,1,600,1,6,1,600,E,-3,8,37,U
5610,54,2,2017-08-23,265800,3000,3,3,1,697,7,3,1,1786,C,-1,8,15,H
5611,54,2,2013-05-09,269000,10506,3,3,2,1242,7,1,1,1966,C,-5,5,12,B
5612,54,2,2015-11-06,279250,68868,4,4,2,1232,7,1,1,1888,C,-3,11,13,B
5613,54,2,2013-03-20,395500,3300,2,2,2,792,2,3,1,1584,C,-5,3,443,U
5614,54,2,2017-06-15,546000,3167,4,4,1,816,7,1,1,2336,B,-1,6,42,U
5615,54,2,2015-10-21,164400,3600,3,3,1,720,7,2,1,1728,C,-3,10,40,H
5616,54,2,2017-11-15,230000,29883,3,3,2,1432,7,2,1,2180,C,-1,11,32,U
5617,33,3,2014-08-01,184000,10000,2,2,1,816,7,2,1,1252,C,-4,8,24,U
5618,33,3,2013-07-15,190000,10000,3,3,1,1293,7,3,1,1293,C,-5,7,31,U
5619,33,3,2017-02-28,250000,29665,3,3,2,1212,7,1,1,1697,C,-1,2,15,S
5620,48,2,2015-10-30,155000,10000,3,3,1,1196,7,2,1,1340,C,-3,10,16,U
5621,20,1,2017-09-05,139000,34108,4,4,2,1772,7,3,1,1726,C,-1,9,42,B
5622,54,2,2017-04-24,226000,8520,3,3,1,1000,5,3,1,1440,C,-1,4,36,S
5623,54,2,2016-03-15,138000,3631,4,4,1,525,7,3,1,1050,C,-2,3,39,H
5624,44,2,2015-12-10,128500,6728,3,3,1,1125,7,1,1,1125,C,-3,12,52,U
5625,54,2,2015-03-19,190000,11200,5,5,3,2490,5,5,0,6539,B,-3,3,2,U
5626,80,3,2015-04-30,140000,261404,4,4,1,953,7,2,1,1584,C,-3,4,37,U
5627,97,1,2016-10-31,80000,25833,5,5,3,1071,2,2,1,2072,C,-2,10,83,U
5628,47,2,2017-06-01,85000,23797,5,5,1,1168,2,1,1,2436,C,-1,6,462,U
5629,54,2,2015-09-11,295000,49223,3,3,2,1232,7,1,1,1919,C,-3,9,9,B
5630,80,3,2015-09-03,129000,1960200,3,3,1,920,6,3,1,1180,C,-3,9,40,U
5631,33,3,2017-12-18,173000,6250,3,3,2,1176,7,3,1,1853,C,-1,12,33,U
5632,54,2,2013-01-07,50000,7641,3,3,1,616,6,3,1,616,D,-5,1,51,U
5633,54,2,2016-08-03,381250,5000,5,5,2,1220,7,3,1,2100,C,-2,8,36,U
5634,92,1,2013-11-14,65000,110207,3,3,1,696,2,3,1,912,C,-5,11,48,U
5635,54,2,2017-08-17,225000,8300,3,3,2,912,7,3,1,1813,C,-1,8,31,B
5636,54,2,2016-11-29,432821,5385,3,3,3,1224,7,5,1,2724,C,-2,11,0,U
5637,81,3,2015-10-29,72000,4650,2,2,1,625,7,3,1,952,D,-3,10,53,U
5638,97,1,2017-09-26,152000,37200,3,3,1,1032,7,1,1,960,C,-1,9,17,U
5639,47,2,2017-10-25,68000,10000,3,3,1,912,7,3,1,864,D,-1,10,35,U
5640,33,3,2013-07-09,17000,6000,2,2,1,335,1,1,1,638,C,-5,7,438,U
5641,54,2,2016-09-07,200000,3300,3,3,1,418,7,1,1,1028,C,-2,9,36,U
5642,98,1,2014-08-18,108000,16000,4,4,1,1650,7,3,1,2058,C,-4,8,53,U
5643,59,2,2015-09-10,166500,171190,3,3,1,720,7,1,1,744,C,-3,9,28,B
5644,75,2,2016-05-18,214535,1,4,4,1,792,1,3,1,1542,C,-2,5,49,U
5645,54,2,2013-01-31,176500,3267,3,3,1,608,7,2,1,1716,C,-5,1,23,H
5646,43,2,2017-05-25,170000,58416,3,3,1,1040,7,2,1,1440,C,-1,5,29,U
5647,54,2,2015-08-13,390000,3120,3,3,1,654,7,1,1,1498,C,-3,8,49,U
5648,75,2,2016-10-31,530000,44668,3,3,2,780,7,2,1,1289,C,-2,10,21,U
5649,47,2,2014-10-07,21000,17229,3,3,1,1083,7,2,1,1020,D,-4,10,444,U
5650,54,2,2013-09-13,180000,13500,3,3,1,1000,7,3,1,1500,C,-5,9,38,U
5651,33,3,2016-01-08,70000,5730,2,2,1,1017,7,3,1,962,D,-2,1,61,U
5652,33,3,2017-05-09,15000,23585,2,2,1,726,1,1,1,726,E,-1,5,61,U
5653,54,2,2015-10-19,410000,4999,3,3,1,840,7,1,1,1650,C,-3,10,30,U
5654,43,2,2016-10-11,173000,20037,3,3,1,784,7,2,1,1496,C,-2,10,28,U
5655,54,2,2016-06-01,395000,51868,3,3,3,1076,7,5,1,3068,C,-2,6,14,U
5656,80,3,2016-08-19,108000,81893,3,3,1,770,2,2,1,770,E,-2,8,44,U
5657,54,2,2017-08-30,332000,1200,3,3,1,635,7,1,1,1200,C,-1,8,47,H
5658,54,2,2017-05-23,411000,3295,3,3,3,902,7,2,0,2064,C,-1,5,7,H
5659,66,3,2014-05-30,105000,11560,3,3,1,1091,7,1,1,1255,C,-4,5,39,U
5660,33,3,2016-03-31,73000,54014,3,3,1,651,4,3,1,977,D,-2,3,75,U
5661,82,3,2013-10-23,123500,9461,4,4,1,864,7,2,1,1440,C,-5,10,31,U
5662,87,1,2016-08-04,90000,36596,2,2,1,1084,7,3,1,1084,C,-2,8,47,U
5663,33,3,2013-05-31,115000,7999,2,2,1,1008,7,2,1,1371,C,-5,5,28,U
5664,54,2,2017-09-11,250000,6324,3,3,3,1095,7,1,1,1609,C,-1,9,18,U
5665,98,1,2015-10-15,105000,5115,3,3,1,528,7,2,1,998,C,-3,10,26,H
5666,54,2,2016-07-27,535434,9055,4,4,3,1241,5,5,0,3197,B,-2,7,0,U
5667,54,2,2014-03-26,228000,2016,3,3,2,640,7,2,1,1712,C,-4,3,4,R
5668,89,1,2015-06-25,295000,45350,3,3,2,1720,7,2,1,2575,C,-3,6,24,U
5669,54,2,2016-12-07,451369,19395,3,3,2,1648,7,5,0,2387,B,-2,12,0,R
5670,54,2,2014-07-29,528910,96945,4,4,3,1580,7,5,0,3424,B,-4,7,1,U
5671,54,2,2015-07-15,592000,3707,3,3,3,672,7,1,1,2432,B,-3,7,24,U
5672,54,2,2017-06-15,335000,5361,3,3,2,960,7,5,1,2382,C,-1,6,4,U
5673,33,3,2015-07-08,174900,4420,5,5,3,1159,7,1,1,2268,B,-3,7,41,U
5674,32,3,2013-07-23,80000,87120,3,3,2,772,7,3,1,1674,C,-5,7,34,U
5675,69,1,2015-11-20,155000,0,4,4,1,730,6,3,1,1407,C,-3,11,48,U
5676,33,3,2014-06-03,60000,4000,3,3,1,936,7,4,1,936,D,-4,6,40,U
5677,54,2,2014-02-26,145000,6823,1,1,1,735,2,3,1,788,C,-4,2,30,U
5678,48,2,2017-05-01,47000,6050,4,4,2,660,2,3,1,1320,D,-1,5,457,S
5679,54,2,2013-10-24,309000,2994,3,3,2,744,7,1,1,1972,C,-5,10,10,H
5680,54,2,2017-12-11,950000,9408,4,4,4,2414,5,5,0,5742,A,-1,12,0,U
5681,33,3,2015-08-20,86500,8450,3,3,1,728,4,1,1,1232,C,-3,8,37,U
5682,54,2,2015-05-20,244000,3339,3,3,1,682,7,2,0,1736,C,-3,5,6,H
5683,54,2,2013-03-15,236000,10282,5,5,2,1279,7,1,1,1929,C,-5,3,13,B
5684,54,2,2015-05-20,480000,132422,4,4,3,1458,7,2,1,4043,B,-3,5,12,U
5685,75,2,2016-06-23,129500,12248,3,3,2,812,7,3,1,1544,C,-2,6,99,U
5686,54,2,2017-11-01,331000,52664,3,3,2,1040,7,1,1,2195,C,-1,11,21,U
5687,96,1,2017-05-26,81300,44100,2,2,1,399,5,3,1,725,C,-1,5,37,U
5688,97,1,2013-09-12,181000,1072883,3,3,1,1300,7,3,1,2488,C,-5,9,48,U
5689,33,3,2016-11-14,150000,9425,3,3,1,1320,1,4,1,1320,C,-2,11,0,U
5690,54,2,2016-09-09,260000,7260,3,3,1,1227,7,3,1,1999,C,-2,9,36,U
5691,54,2,2013-04-22,313300,5790,3,3,3,815,7,2,0,2364,C,-5,4,3,H
5692,75,2,2016-08-19,128500,4305,3,3,1,528,7,3,1,1119,C,-2,8,47,U
5693,97,1,2017-10-24,77000,59242,2,2,1,500,1,4,1,500,E,-1,10,12,U
5694,54,2,2017-12-14,250000,27276,4,4,2,1300,7,2,1,2284,C,-1,12,30,B
5695,60,2,2017-06-30,262500,10792,4,4,3,1326,7,2,1,2176,C,-1,6,14,B
5696,64,3,2017-03-10,69000,1237104,4,4,1,700,1,6,1,924,C,-1,3,457,U
5697,47,2,2016-06-17,40000,5000,2,2,1,1584,7,2,0,1584,D,-2,6,117,U
5698,69,1,2016-09-01,150000,15284,3,3,2,1927,5,1,1,1537,C,-2,9,46,U
5699,54,2,2013-07-04,260000,72658,3,3,1,1919,7,2,1,1519,C,-5,7,22,U
5700,54,2,2013-05-16,249000,8749,4,4,2,1196,7,3,1,1847,C,-5,5,33,U
5701,47,2,2015-11-09,120000,100188,2,2,1,816,1,2,1,864,D,-3,11,27,U
5702,75,2,2013-05-30,191500,2593127,3,3,1,2282,7,1,1,1526,C,-5,5,14,U
5703,33,3,2013-08-30,168000,5000,3,3,2,803,7,1,1,1815,B,-5,8,27,U
5704,33,3,2014-02-18,120000,7598,2,2,1,787,7,1,1,1532,C,-4,2,109,U
5705,92,1,2017-08-14,120000,166835,3,3,1,856,2,6,1,1269,C,-1,8,45,U
5706,20,1,2013-09-17,50000,34848,1,1,1,1004,1,6,1,1004,E,-5,9,423,U
5707,96,1,2013-09-18,148500,277477,3,3,1,934,7,3,1,1092,C,-5,9,33,U
5708,43,2,2015-10-30,145000,53579,3,3,1,963,7,2,1,1515,C,-3,10,32,B
5709,54,2,2013-05-24,238000,6435,3,3,2,1134,7,3,1,1806,C,-5,5,20,U
5710,54,2,2016-12-08,195000,5751,3,3,2,900,7,2,1,1380,C,-2,12,30,B
5711,54,2,2017-06-02,270000,8046,4,4,2,1288,7,3,1,2192,C,-1,6,28,B
5712,54,2,2017-07-20,370009,7505,3,3,3,976,5,2,0,2272,C,-1,7,0,U
5713,75,2,2017-11-08,265170,717129,3,3,3,1364,5,1,1,1506,C,-1,11,82,U
5714,95,1,2017-06-05,29000,16100,1,1,1,440,1,6,0,440,E,-1,6,26,U
5715,54,2,2017-06-08,370000,5079,3,3,2,1036,7,2,0,2010,C,-1,6,2,U
5716,33,3,2015-12-04,109000,7500,3,3,1,1040,7,3,1,1040,C,-3,12,50,U
5717,28,3,2016-10-27,210800,6658,3,3,1,768,7,1,1,1482,C,-2,10,12,U
5718,54,2,2016-08-02,241000,7039,3,3,2,1285,7,1,1,2140,C,-2,8,31,S
5719,54,2,2013-07-22,269900,70152,4,4,2,1288,7,1,1,2187,C,-5,7,19,B
5720,33,3,2013-07-16,76000,8000,3,3,1,570,6,1,1,720,C,-5,7,36,U
5721,54,2,2013-11-07,212000,10000,2,2,2,918,7,2,1,1695,C,-5,11,25,B
5722,54,2,2015-09-01,251784,3885,3,3,2,760,7,3,1,1046,C,-3,9,43,U
5723,54,2,2013-08-21,439900,6066,3,3,2,2201,7,5,1,3070,C,-5,8,7,U
5724,75,2,2015-09-11,94000,26992,3,2,1,1160,6,2,1,1104,D,-3,9,39,U
5725,33,3,2015-11-02,220000,25230,3,3,2,1466,7,3,1,1933,C,-3,11,35,U
5726,54,2,2017-08-31,277000,40000,3,3,2,713,7,3,1,1346,C,-1,8,23,U
5727,69,1,2017-12-11,387500,512701,4,4,3,2484,7,1,1,3621,C,-1,12,11,B
5728,54,2,2016-04-18,357000,6000,2,2,2,1046,7,3,1,1974,C,-2,4,49,U
5729,27,3,2014-07-30,240000,7777,4,4,2,1100,7,2,0,1789,C,-4,7,2,B
5730,67,3,2015-09-21,151000,113256,2,2,1,838,2,1,1,1653,D,-3,9,33,U
5731,59,2,2016-02-25,240750,129809,2,2,1,1312,7,2,1,1312,C,-2,2,20,U
5732,54,2,2016-08-04,438500,60694,5,5,2,3782,1,4,1,3110,C,-2,8,17,U
5733,97,1,2015-12-11,49000,25300,3,3,1,682,3,1,1,921,C,-3,12,460,U
5734,33,3,2014-10-15,1070000,270072,3,3,3,3142,7,2,1,4259,A,-4,10,23,U
5735,54,2,2014-01-27,500000,56554,3,3,3,2632,7,5,0,3887,B,-4,1,8,U
5736,33,3,2013-03-01,142000,11408,3,3,1,1300,7,1,1,1300,C,-5,3,41,U
5737,54,2,2013-07-24,243900,7492,3,3,2,660,7,3,1,1592,C,-5,7,19,U
5738,69,1,2016-03-15,175000,47567,3,3,1,1064,7,2,1,1102,C,-2,3,19,B
5739,54,2,2013-06-28,425000,17496,3,3,2,1220,1,1,1,2192,B,-5,6,12,U
5740,54,2,2014-09-30,42000,19458,4,4,1,576,3,3,1,1152,D,-4,9,30,U
5741,54,2,2017-06-29,223000,42118,3,3,2,1044,7,1,1,2056,C,-1,6,20,B
5742,33,3,2013-04-16,125000,12768,3,3,2,596,7,1,1,1298,C,-5,4,32,U
5743,69,1,2014-04-30,200000,64904,4,4,1,960,7,1,1,1537,C,-4,4,46,U
5744,69,1,2017-12-21,230000,15828,5,5,2,1046,2,3,1,1836,C,-1,12,50,U
5745,66,3,2016-10-25,340000,127719,3,3,3,865,7,2,0,1298,C,-2,10,8,U
5746,54,2,2017-02-10,260000,3150,3,3,1,714,7,1,1,1832,C,-1,2,19,H
5747,89,1,2014-11-28,163000,27400,2,2,1,822,7,3,1,1092,C,-4,11,25,U
5748,97,1,2016-06-28,129000,49658,3,3,2,960,7,3,1,1440,C,-2,6,39,U
5749,43,2,2015-08-26,56800,11942,2,2,1,809,4,3,1,638,D,-3,8,458,U
5750,33,3,2016-07-06,73000,20000,3,3,1,1056,7,1,1,1056,C,-2,7,37,U
5751,80,3,2017-08-04,215000,17500,9,4,2,832,2,2,1,2728,C,-1,8,20,U
5752,54,2,2016-06-28,300000,8255,3,3,2,1220,7,1,0,1880,C,-2,6,7,U
5753,67,3,2014-09-18,30000,74052,1,1,1,484,2,2,1,484,E,-4,9,36,U
5754,54,2,2016-12-12,519900,8816,4,4,3,1278,5,5,0,3090,B,-2,12,2,U
5755,54,2,2017-08-31,290000,53252,2,2,2,1398,7,1,1,2346,C,-1,8,12,B
5756,43,2,2016-09-16,110000,146362,3,3,1,554,1,6,1,999,D,-2,9,24,U
5757,54,2,2016-05-16,278500,80406,5,5,2,1240,7,1,1,2120,C,-2,5,17,U
5758,43,2,2017-03-24,210000,35100,6,6,2,960,7,2,1,2770,C,-1,3,32,S
5759,54,2,2014-03-17,213500,8690,3,3,1,1035,5,3,1,1323,C,-4,3,36,S
5760,54,2,2013-08-23,369900,112954,3,3,3,1453,7,1,0,2678,C,-5,8,4,U
5761,43,2,2017-01-25,215000,227383,2,2,1,1314,7,1,1,1314,C,-1,1,38,U
5762,75,2,2017-12-28,450000,349787,4,4,2,828,2,2,1,1912,B,-1,12,14,U
5763,54,2,2014-11-18,288000,6842,3,3,3,1160,7,1,1,2075,C,-4,11,11,U
5764,69,1,2017-08-28,244000,34700,3,3,1,1466,7,2,1,2386,C,-1,8,24,U
5765,54,2,2013-01-24,295000,101494,3,3,2,1160,7,2,1,1618,C,-5,1,7,B
5766,20,1,2016-04-29,349000,55757,2,2,2,1390,7,6,1,3625,B,-2,4,15,U
5767,59,2,2015-09-25,166200,7304,3,3,1,682,7,1,1,1271,C,-3,9,20,H
5768,54,2,2017-05-31,299000,1476,3,3,1,549,7,3,1,1170,B,-1,5,45,R
5769,54,2,2013-03-25,230000,6440,4,4,1,1077,7,2,1,1539,C,-5,3,32,B
5770,54,2,2016-09-01,308000,6088,4,4,2,1186,7,1,1,2015,C,-2,9,17,U
5771,69,1,2016-06-29,257000,55757,3,3,2,2190,5,2,1,2310,C,-2,6,18,U
